#      Train        Test 
    0.897785     0.930556 
    0.918228       0.9375 
    0.897785     0.930556 
    0.908007     0.916667 
     0.88586     0.909722 
    0.906303     0.930556 
    0.913118     0.916667 
    0.894378     0.930556 
    0.902896       0.9375 
    0.906303     0.923611 
    0.889267     0.951389 
    0.908007     0.930556 
    0.901193     0.923611 
    0.882453     0.930556 
     0.90971     0.944444 
      0.9046     0.923611 
     0.90971     0.930556 
      0.9046       0.9375 
    0.908007       0.9375 
    0.902896       0.9375 
    0.899489     0.930556 
    0.906303     0.923611 
    0.890971     0.923611 
    0.892675     0.916667 
    0.887564     0.916667 
    0.901193     0.923611 
    0.890971     0.916667 
    0.894378     0.916667 
    0.908007       0.9375 
    0.901193       0.9375 
    0.908007     0.923611 
    0.901193       0.9375 
    0.875639     0.923611 
      0.9046     0.923611 
    0.902896     0.930556 
    0.897785     0.909722 
    0.884157     0.895833 
    0.899489     0.923611 
    0.892675       0.9375 
    0.918228     0.923611 
    0.873935     0.895833 
    0.897785     0.923611 
    0.897785     0.923611 
    0.899489     0.930556 
    0.879046     0.951389 
     0.90971       0.9375 
    0.901193     0.916667 
    0.913118     0.930556 
    0.892675     0.930556 
    0.897785       0.9375 
    0.890971     0.930556 
    0.899489     0.930556 
    0.911414     0.930556 
    0.902896     0.909722 
     0.90971     0.909722 
     0.88586       0.9375 
    0.896082     0.923611 
    0.906303       0.9375 
    0.879046       0.9375 
    0.921635     0.930556 
    0.894378     0.923611 
    0.908007     0.923611 
    0.896082     0.916667 
    0.890971     0.923611 
    0.897785     0.916667 
    0.887564       0.9375 
    0.882453     0.923611 
    0.908007     0.958333 
    0.890971       0.9375 
    0.882453     0.944444 
    0.899489     0.923611 
      0.9046     0.916667 
    0.919932     0.944444 
    0.892675       0.9375 
    0.901193       0.9375 
    0.899489     0.944444 
      0.9046       0.9375 
    0.897785     0.930556 
    0.918228       0.9375 
    0.901193     0.930556 
      0.9046     0.930556 
    0.908007     0.916667 
    0.897785     0.930556 
    0.901193     0.902778 
    0.890971     0.930556 
    0.892675     0.916667 
    0.889267     0.923611 
    0.887564     0.930556 
    0.897785     0.930556 
    0.931857       0.9375 
    0.894378     0.916667 
    0.902896     0.930556 
     0.90971     0.916667 
    0.901193     0.930556 
    0.897785     0.923611 
    0.908007     0.930556 
    0.908007     0.951389 
    0.894378     0.930556 
    0.899489       0.9375 
    0.902896     0.923611 
      0.9046     0.951389 
    0.882453     0.958333 
    0.913118     0.916667 
    0.890971     0.930556 
    0.875639     0.944444 
    0.916525       0.9375 
    0.911414       0.9375 
    0.913118     0.916667 
    0.887564     0.944444 
    0.908007     0.944444 
    0.916525     0.923611 
    0.897785     0.923611 
    0.916525     0.930556 
    0.877342       0.9375 
     0.88075     0.930556 
    0.892675       0.9375 
    0.914821     0.923611 
    0.913118       0.9375 
    0.892675     0.916667 
     0.90971     0.923611 
    0.901193     0.923611 
    0.908007     0.916667 
    0.899489     0.930556 
    0.899489       0.9375 
    0.902896     0.923611 
    0.894378     0.923611 
    0.892675     0.944444 
      0.9046       0.9375 
    0.901193     0.951389 
    0.887564     0.930556 
    0.899489     0.902778 
    0.918228     0.930556 
      0.9046     0.930556 
    0.906303     0.916667 
    0.877342     0.916667 
    0.914821     0.923611 
    0.894378     0.923611 
    0.906303     0.923611 
    0.879046     0.930556 
    0.892675     0.930556 
    0.902896     0.944444 
    0.908007     0.923611 
     0.88586       0.9375 
     0.88075     0.923611 
    0.894378     0.923611 
    0.906303       0.9375 
    0.923339     0.930556 
    0.902896     0.930556 
    0.913118     0.923611 
    0.894378     0.923611 
    0.897785     0.923611 
    0.916525     0.944444 
    0.892675     0.909722 
    0.918228     0.916667 
    0.899489     0.923611 
    0.896082     0.930556 
    0.897785     0.916667 
    0.884157     0.930556 
    0.906303     0.944444 
    0.894378     0.930556 
    0.896082       0.9375 
    0.921635       0.9375 
    0.884157       0.9375 
     0.88586     0.923611 
     0.88586     0.930556 
    0.897785     0.916667 
    0.908007     0.916667 
    0.890971     0.923611 
    0.914821       0.9375 
     0.88586     0.923611 
    0.892675     0.923611 
     0.90971       0.9375 
    0.879046     0.909722 
      0.9046     0.923611 
    0.894378       0.9375 
     0.88075     0.916667 
    0.901193       0.9375 
    0.918228     0.930556 
    0.901193     0.944444 
     0.90971     0.951389 
    0.899489     0.930556 
    0.908007     0.930556 
    0.894378     0.930556 
    0.894378     0.916667 
    0.911414     0.902778 
    0.897785       0.9375 
    0.906303     0.930556 
    0.916525       0.9375 
    0.896082     0.916667 
    0.894378     0.909722 
    0.902896     0.930556 
    0.908007     0.923611 
    0.916525     0.923611 
    0.913118       0.9375 
    0.902896       0.9375 
    0.902896     0.944444 
    0.890971     0.944444 
      0.9046     0.923611 
    0.908007     0.930556 
    0.882453     0.902778 
    0.901193     0.930556 
    0.925043     0.930556 
    0.921635     0.930556 
    0.899489     0.923611 
    0.894378     0.916667 
     0.88075       0.9375 
    0.906303     0.923611 
    0.882453     0.930556 
    0.916525     0.923611 
    0.899489     0.923611 
    0.901193     0.923611 
    0.889267     0.923611 
    0.911414     0.909722 
    0.892675       0.9375 
    0.894378     0.909722 
     0.90971     0.923611 
    0.897785     0.930556 
    0.887564     0.923611 
    0.889267       0.9375 
    0.890971     0.916667 
    0.896082     0.930556 
    0.901193       0.9375 
    0.916525     0.923611 
    0.877342       0.9375 
    0.894378     0.916667 
    0.892675     0.944444 
    0.894378       0.9375 
    0.899489     0.944444 
    0.913118       0.9375 
    0.894378       0.9375 
    0.901193     0.951389 
    0.906303       0.9375 
    0.899489     0.944444 
    0.882453     0.944444 
    0.908007     0.916667 
    0.906303     0.930556 
    0.882453     0.951389 
    0.918228     0.923611 
    0.884157       0.9375 
      0.9046     0.923611 
     0.90971     0.930556 
    0.916525       0.9375 
    0.897785     0.944444 
    0.914821     0.930556 
    0.913118       0.9375 
    0.890971     0.944444 
    0.892675     0.944444 
    0.897785     0.944444 
    0.921635     0.944444 
    0.892675     0.958333 
    0.897785     0.951389 
    0.918228       0.9375 
    0.919932       0.9375 
     0.88586       0.9375 
    0.894378       0.9375 
    0.902896     0.916667 
    0.918228     0.930556 
    0.890971     0.930556 
    0.908007       0.9375 
    0.879046     0.958333 
    0.896082       0.9375 
      0.9046     0.944444 
    0.908007     0.930556 
    0.901193     0.909722 
    0.884157     0.930556 
    0.897785     0.930556 
    0.884157     0.951389 
    0.916525       0.9375 
    0.901193     0.930556 
    0.918228     0.916667 
     0.88075       0.9375 
    0.908007     0.895833 
     0.90971     0.944444 
    0.901193     0.951389 
      0.9046       0.9375 
    0.902896     0.930556 
    0.896082       0.9375 
    0.899489     0.944444 
    0.896082     0.930556 
    0.923339     0.923611 
    0.901193     0.916667 
     0.90971     0.923611 
    0.921635     0.916667 
      0.9046     0.902778 
    0.914821     0.909722 
    0.913118     0.916667 
    0.901193     0.930556 
    0.879046     0.909722 
    0.901193     0.923611 
    0.908007     0.909722 
    0.906303     0.923611 
    0.879046     0.916667 
    0.887564     0.944444 
     0.88586       0.9375 
    0.899489     0.930556 
    0.923339     0.923611 
    0.873935     0.916667 
    0.918228     0.916667 
    0.902896     0.923611 
    0.894378     0.916667 
     0.88586     0.930556 
     0.90971       0.9375 
    0.921635     0.930556 
    0.923339     0.930556 
    0.897785     0.916667 
     0.90971     0.930556 
    0.899489     0.923611 
      0.9046     0.930556 
    0.892675     0.916667 
    0.916525     0.930556 
    0.913118     0.923611 
    0.892675     0.916667 
    0.913118     0.930556 
    0.921635     0.930556 
    0.889267     0.930556 
     0.92845     0.902778 
    0.899489     0.923611 
    0.911414     0.902778 
      0.9046     0.951389 
    0.887564     0.916667 
     0.90971     0.930556 
     0.90971     0.923611 
    0.892675     0.923611 
     0.88586     0.902778 
    0.902896     0.916667 
    0.897785     0.923611 
    0.911414     0.923611 
    0.902896       0.9375 
    0.923339     0.930556 
    0.894378     0.930556 
    0.884157       0.9375 
      0.9046     0.923611 
    0.897785     0.909722 
    0.901193     0.930556 
    0.908007     0.923611 
     0.90971       0.9375 
      0.9046     0.923611 
    0.911414     0.930556 
    0.897785     0.930556 
    0.879046     0.930556 
    0.873935     0.930556 
      0.9046     0.944444 
    0.894378       0.9375 
    0.906303       0.9375 
    0.890971     0.930556 
    0.892675     0.930556 
    0.902896     0.923611 
    0.902896       0.9375 
    0.887564       0.9375 
      0.9046     0.916667 
      0.9046     0.916667 
    0.916525     0.930556 
    0.921635     0.944444 
    0.906303     0.930556 
     0.90971     0.923611 
    0.899489       0.9375 
    0.911414     0.951389 
    0.906303     0.923611 
    0.911414     0.944444 
    0.913118     0.944444 
    0.908007     0.944444 
      0.9046     0.944444 
    0.892675     0.930556 
    0.906303     0.944444 
    0.899489     0.909722 
     0.90971     0.958333 
    0.892675     0.916667 
    0.889267     0.944444 
    0.894378     0.916667 
     0.90971     0.930556 
    0.882453     0.944444 
    0.918228     0.951389 
    0.897785     0.909722 
    0.918228       0.9375 
    0.896082     0.958333 
    0.906303       0.9375 
    0.897785     0.930556 
    0.887564     0.923611 
    0.899489     0.930556 
    0.901193       0.9375 
    0.890971     0.923611 
    0.897785     0.923611 
      0.9046     0.944444 
     0.88586     0.923611 
    0.897785     0.930556 
    0.892675     0.923611 
    0.896082     0.909722 
    0.892675     0.930556 
    0.908007     0.930556 
    0.892675     0.944444 
    0.889267     0.923611 
    0.889267       0.9375 
    0.899489     0.930556 
    0.897785     0.923611 
    0.911414     0.930556 
    0.901193     0.930556 
    0.902896       0.9375 
      0.9046     0.923611 
    0.897785     0.951389 
    0.914821     0.951389 
    0.913118     0.923611 
    0.902896       0.9375 
    0.897785     0.930556 
    0.919932     0.944444 
    0.902896     0.930556 
    0.892675     0.944444 
    0.906303     0.930556 
    0.902896     0.930556 
    0.882453     0.930556 
    0.901193     0.958333 
    0.897785       0.9375 
    0.894378     0.930556 
    0.894378       0.9375 
    0.890971     0.930556 
    0.906303     0.902778 
    0.908007     0.923611 
      0.9046       0.9375 
      0.9046     0.923611 
    0.901193       0.9375 
    0.897785     0.930556 
    0.914821     0.944444 
    0.890971     0.923611 
    0.908007     0.930556 
    0.921635     0.930556 
    0.896082     0.951389 
    0.918228     0.930556 
    0.916525     0.930556 
    0.897785     0.944444 
    0.887564     0.930556 
    0.892675     0.930556 
    0.916525     0.930556 
    0.918228     0.951389 
    0.897785       0.9375 
    0.892675     0.930556 
    0.913118       0.9375 
    0.926746     0.944444 
    0.911414     0.944444 
    0.921635       0.9375 
    0.918228       0.9375 
     0.90971       0.9375 
    0.896082     0.958333 
      0.9046       0.9375 
    0.884157     0.944444 
      0.9046       0.9375 
    0.892675     0.930556 
    0.894378       0.9375 
    0.906303     0.944444 
    0.916525     0.965278 
     0.88586     0.965278 
    0.897785     0.923611 
     0.90971     0.930556 
    0.913118     0.944444 
    0.913118     0.930556 
    0.897785     0.916667 
    0.925043     0.951389 
    0.892675     0.958333 
    0.884157     0.958333 
    0.913118     0.944444 
    0.919932       0.9375 
    0.896082     0.909722 
      0.9046       0.9375 
    0.892675     0.930556 
    0.911414     0.930556 
     0.90971     0.958333 
    0.894378     0.930556 
    0.913118     0.930556 
      0.9046     0.923611 
    0.913118     0.951389 
    0.889267     0.944444 
    0.913118       0.9375 
    0.896082     0.951389 
    0.926746     0.951389 
     0.90971     0.944444 
    0.913118       0.9375 
    0.906303     0.944444 
    0.916525       0.9375 
    0.908007     0.923611 
    0.896082       0.9375 
    0.908007     0.916667 
    0.887564     0.951389 
    0.896082     0.958333 
    0.894378     0.930556 
    0.902896     0.944444 
    0.890971     0.930556 
    0.897785       0.9375 
    0.890971     0.916667 
    0.901193     0.930556 
    0.901193     0.902778 
    0.894378     0.923611 
    0.879046     0.923611 
    0.901193       0.9375 
    0.902896     0.930556 
     0.90971     0.930556 
    0.926746     0.916667 
    0.918228     0.923611 
    0.908007     0.930556 
    0.918228     0.930556 
     0.90971     0.923611 
    0.911414     0.895833 
    0.914821     0.916667 
    0.906303     0.909722 
    0.882453     0.916667 
    0.899489     0.895833 
    0.902896     0.930556 
    0.911414     0.916667 
    0.894378     0.909722 
    0.890971     0.916667 
    0.892675     0.916667 
    0.882453     0.923611 
    0.901193     0.930556 
    0.921635     0.951389 
    0.901193     0.923611 
    0.906303       0.9375 
    0.913118     0.930556 
    0.918228     0.923611 
    0.897785     0.916667 
    0.921635     0.930556 
    0.882453       0.9375 
    0.906303     0.944444 
    0.896082       0.9375 
      0.9046       0.9375 
    0.890971       0.9375 
    0.906303     0.930556 
    0.897785     0.958333 
    0.902896       0.9375 
    0.894378     0.868056 
    0.896082     0.895833 
    0.911414       0.9375 
      0.9046       0.9375 
    0.925043     0.951389 
    0.896082     0.930556 
    0.921635     0.930556 
    0.890971     0.923611 
    0.899489     0.944444 
    0.908007     0.930556 
    0.890971     0.909722 
    0.897785     0.923611 
    0.913118     0.916667 
    0.913118     0.923611 
    0.918228     0.916667 
    0.913118     0.909722 
     0.90971     0.930556 
    0.911414     0.923611 
    0.897785     0.930556 
    0.908007     0.951389 
    0.889267     0.930556 
    0.902896     0.916667 
      0.9046     0.923611 
    0.884157     0.923611 
    0.902896     0.951389 
    0.913118     0.916667 
    0.914821     0.916667 
    0.914821     0.944444 
    0.911414     0.916667 
    0.899489     0.916667 
    0.892675     0.923611 
      0.9046       0.9375 
    0.901193       0.9375 
    0.919932     0.930556 
    0.890971       0.9375 
    0.918228     0.930556 
    0.897785     0.951389 
    0.919932     0.916667 
     0.90971     0.923611 
    0.890971     0.923611 
    0.894378     0.944444 
    0.894378     0.930556 
    0.902896       0.9375 
    0.918228     0.923611 
    0.911414     0.951389 
      0.9046     0.930556 
     0.90971     0.951389 
    0.897785     0.930556 
    0.901193       0.9375 
    0.899489     0.923611 
    0.897785     0.923611 
    0.896082     0.930556 
      0.9046       0.9375 
     0.90971     0.923611 
     0.90971     0.923611 
    0.914821     0.944444 
    0.894378       0.9375 
    0.899489     0.923611 
    0.914821     0.930556 
    0.894378     0.930556 
    0.911414     0.916667 
    0.911414     0.930556 
    0.877342     0.923611 
     0.90971     0.930556 
    0.914821     0.944444 
    0.882453     0.916667 
    0.899489     0.930556 
    0.908007     0.930556 
    0.925043     0.930556 
      0.9046     0.930556 
      0.9046     0.916667 
    0.911414     0.923611 
    0.897785       0.9375 
    0.913118     0.923611 
    0.899489     0.923611 
      0.9046       0.9375 
    0.919932       0.9375 
     0.88075     0.923611 
    0.899489     0.916667 
    0.902896     0.944444 
    0.894378     0.930556 
    0.894378     0.930556 
     0.90971     0.944444 
    0.925043     0.909722 
    0.911414     0.944444 
    0.911414     0.951389 
    0.914821     0.930556 
    0.908007       0.9375 
    0.902896     0.944444 
    0.892675     0.930556 
    0.889267     0.923611 
    0.889267     0.930556 
    0.899489       0.9375 
    0.918228     0.930556 
    0.908007     0.930556 
    0.894378       0.9375 
    0.896082       0.9375 
      0.9046     0.951389 
     0.90971       0.9375 
    0.896082       0.9375 
    0.896082     0.944444 
    0.896082     0.916667 
    0.901193     0.944444 
    0.899489     0.944444 
    0.911414     0.916667 
    0.899489     0.930556 
    0.913118     0.923611 
    0.902896     0.944444 
    0.918228     0.916667 
    0.887564       0.9375 
    0.911414       0.9375 
      0.9046       0.9375 
    0.890971     0.888889 
    0.908007     0.902778 
     0.90971       0.9375 
    0.897785     0.930556 
    0.897785     0.930556 
    0.908007     0.930556 
    0.908007     0.916667 
    0.902896     0.923611 
    0.894378     0.923611 
    0.902896     0.930556 
    0.897785     0.909722 
    0.899489     0.923611 
    0.918228     0.923611 
    0.930153     0.930556 
    0.923339       0.9375 
    0.892675     0.916667 
    0.902896     0.888889 
    0.913118     0.895833 
     0.90971     0.930556 
    0.897785     0.923611 
    0.913118     0.909722 
      0.9046     0.923611 
    0.896082     0.930556 
    0.930153     0.923611 
    0.899489     0.923611 
    0.892675     0.930556 
    0.919932     0.923611 
      0.9046     0.923611 
    0.925043     0.916667 
    0.916525     0.930556 
    0.925043       0.9375 
    0.892675     0.930556 
    0.919932     0.930556 
    0.897785       0.9375 
    0.899489       0.9375 
    0.914821     0.930556 
    0.908007       0.9375 
    0.913118     0.930556 
    0.894378       0.9375 
    0.906303     0.930556 
    0.899489     0.923611 
    0.894378     0.930556 
    0.897785     0.916667 
    0.913118     0.916667 
     0.92845     0.944444 
    0.896082     0.944444 
      0.9046     0.944444 
    0.902896     0.930556 
    0.894378     0.944444 
    0.901193     0.944444 
    0.890971       0.9375 
    0.890971       0.9375 
    0.897785     0.923611 
      0.9046       0.9375 
    0.908007       0.9375 
    0.901193     0.930556 
    0.882453     0.930556 
    0.892675     0.951389 
     0.90971     0.923611 
    0.921635     0.930556 
    0.892675     0.944444 
    0.897785     0.923611 
    0.884157     0.930556 
    0.897785     0.958333 
    0.930153       0.9375 
    0.902896       0.9375 
    0.896082       0.9375 
    0.882453     0.930556 
    0.872232     0.930556 
    0.902896       0.9375 
    0.906303     0.944444 
    0.913118     0.944444 
    0.884157     0.930556 
    0.918228       0.9375 
    0.902896     0.944444 
      0.9046     0.930556 
    0.908007     0.958333 
    0.894378       0.9375 
    0.875639     0.923611 
    0.887564     0.895833 
    0.902896     0.923611 
    0.906303     0.916667 
    0.902896     0.930556 
    0.913118     0.944444 
    0.901193     0.944444 
    0.919932     0.930556 
      0.9046     0.930556 
     0.90971     0.923611 
    0.914821       0.9375 
    0.911414     0.944444 
    0.914821     0.944444 
      0.9046     0.965278 
     0.90971     0.944444 
    0.902896       0.9375 
    0.906303       0.9375 
    0.894378     0.923611 
    0.896082     0.930556 
    0.906303     0.944444 
    0.913118     0.944444 
     0.90971       0.9375 
    0.918228     0.909722 
    0.899489     0.916667 
    0.906303     0.923611 
    0.913118     0.930556 
    0.901193     0.923611 
    0.908007     0.930556 
    0.901193       0.9375 
    0.906303     0.951389 
    0.902896     0.916667 
    0.890971     0.965278 
    0.899489     0.944444 
    0.899489     0.930556 
    0.908007     0.944444 
    0.902896     0.951389 
     0.90971     0.944444 
    0.914821     0.944444 
     0.90971     0.923611 
    0.899489     0.909722 
    0.911414     0.930556 
      0.9046       0.9375 
    0.887564     0.930556 
    0.892675       0.9375 
    0.906303     0.916667 
    0.923339     0.944444 
    0.889267     0.930556 
    0.906303     0.944444 
    0.901193     0.909722 
    0.906303       0.9375 
    0.877342     0.930556 
    0.908007     0.944444 
    0.896082       0.9375 
    0.894378     0.923611 
    0.899489     0.923611 
    0.897785     0.895833 
    0.908007     0.923611 
    0.899489       0.9375 
    0.916525       0.9375 
    0.889267       0.9375 
    0.914821     0.923611 
    0.890971     0.909722 
    0.899489     0.930556 
    0.916525     0.930556 
    0.892675     0.923611 
    0.890971     0.916667 
    0.913118     0.916667 
     0.90971       0.9375 
    0.906303     0.895833 
    0.925043       0.9375 
    0.918228     0.944444 
     0.90971     0.951389 
    0.908007     0.944444 
     0.90971       0.9375 
    0.899489     0.944444 
     0.90971       0.9375 
    0.890971     0.923611 
    0.902896     0.951389 
    0.906303       0.9375 
    0.894378       0.9375 
     0.88075     0.944444 
    0.899489       0.9375 
    0.902896     0.951389 
    0.901193     0.930556 
    0.901193       0.9375 
    0.901193     0.930556 
    0.911414     0.930556 
    0.906303     0.916667 
    0.902896     0.923611 
      0.9046     0.930556 
    0.908007     0.930556 
    0.892675     0.909722 
     0.90971       0.9375 
    0.894378       0.9375 
    0.921635     0.944444 
    0.906303     0.944444 
    0.901193     0.930556 
    0.906303     0.902778 
    0.894378     0.923611 
    0.913118     0.923611 
    0.916525     0.923611 
    0.908007     0.944444 
    0.908007     0.930556 
    0.911414     0.930556 
    0.906303     0.930556 
     0.90971       0.9375 
    0.911414     0.944444 
    0.914821       0.9375 
      0.9046     0.944444 
    0.913118       0.9375 
    0.894378     0.930556 
    0.908007       0.9375 
    0.916525     0.930556 
    0.913118     0.944444 
    0.914821     0.944444 
    0.894378       0.9375 
    0.897785     0.930556 
    0.916525     0.944444 
     0.90971     0.930556 
    0.892675     0.930556 
    0.914821     0.930556 
    0.892675     0.944444 
    0.908007     0.930556 
    0.918228     0.923611 
     0.90971     0.944444 
    0.896082     0.930556 
     0.88586     0.930556 
    0.896082     0.923611 
    0.911414     0.944444 
    0.908007       0.9375 
    0.921635     0.930556 
    0.906303     0.930556 
    0.902896       0.9375 
    0.923339       0.9375 
    0.889267     0.951389 
    0.914821     0.923611 
    0.899489       0.9375 
    0.919932       0.9375 
    0.899489     0.923611 
     0.90971     0.930556 
    0.913118       0.9375 
    0.892675       0.9375 
    0.918228     0.916667 
    0.911414     0.930556 
      0.9046     0.930556 
    0.902896       0.9375 
    0.906303     0.923611 
    0.875639     0.930556 
    0.916525       0.9375 
    0.913118     0.923611 
    0.894378     0.930556 
    0.897785     0.902778 
     0.90971     0.930556 
    0.919932     0.944444 
      0.9046     0.930556 
    0.896082     0.930556 
    0.918228     0.909722 
    0.897785     0.930556 
    0.899489       0.9375 
    0.906303     0.923611 
    0.918228     0.923611 
    0.911414     0.923611 
    0.931857     0.930556 
    0.908007     0.909722 
    0.908007     0.916667 
    0.892675     0.909722 
    0.908007     0.909722 
    0.887564     0.916667 
    0.911414     0.923611 
    0.892675       0.9375 
    0.902896     0.930556 
    0.901193     0.930556 
    0.911414       0.9375 
    0.918228     0.930556 
    0.908007       0.9375 
    0.894378       0.9375 
    0.899489     0.923611 
    0.902896       0.9375 
    0.896082     0.923611 
    0.894378     0.930556 
    0.902896     0.923611 
    0.911414     0.909722 
    0.914821     0.930556 
    0.892675     0.930556 
     0.90971     0.930556 
     0.93356     0.923611 
    0.899489     0.916667 
    0.908007     0.923611 
    0.889267     0.930556 
     0.90971     0.923611 
    0.892675     0.916667 
    0.887564     0.916667 
    0.908007     0.930556 
      0.9046     0.930556 
    0.894378       0.9375 
    0.923339     0.923611 
    0.906303     0.930556 
    0.902896     0.916667 
    0.906303     0.930556 
    0.913118     0.923611 
    0.902896     0.895833 
    0.901193     0.902778 
    0.884157     0.909722 
    0.919932     0.923611 
    0.901193     0.909722 
    0.896082     0.916667 
    0.897785     0.909722 
    0.911414     0.909722 
    0.889267     0.916667 
      0.9046     0.923611 
    0.908007     0.944444 
    0.887564     0.909722 
    0.918228     0.930556 
    0.894378     0.923611 
    0.908007     0.930556 
    0.916525     0.944444 
    0.919932     0.951389 
    0.892675     0.916667 
    0.908007     0.930556 
    0.901193     0.888889 
    0.897785     0.930556 
    0.913118     0.902778 
    0.914821     0.923611 
    0.911414     0.902778 
    0.911414     0.916667 
    0.901193     0.923611 
    0.899489     0.923611 
    0.913118       0.9375 
    0.914821     0.909722 
    0.913118       0.9375 
    0.890971       0.9375 
    0.897785     0.944444 
    0.892675     0.923611 
    0.921635     0.902778 
    0.894378     0.923611 
    0.923339     0.895833 
    0.923339     0.930556 
    0.916525     0.930556 
    0.901193     0.923611 
    0.901193     0.916667 
    0.902896     0.930556 
    0.889267       0.9375 
    0.899489     0.923611 
    0.913118     0.944444 
    0.901193       0.9375 
     0.90971     0.944444 
    0.901193       0.9375 
      0.9046     0.923611 
     0.92845     0.930556 
    0.921635       0.9375 
    0.902896     0.951389 
    0.914821     0.930556 
    0.916525     0.916667 
    0.899489       0.9375 
    0.911414     0.909722 
    0.914821     0.923611 
    0.913118       0.9375 
    0.913118     0.930556 
    0.887564     0.930556 
    0.902896       0.9375 
    0.899489     0.930556 
    0.906303     0.930556 
     0.90971     0.930556 
    0.887564     0.923611 
    0.899489     0.930556 
    0.889267     0.951389 
    0.901193     0.923611 
    0.894378     0.923611 
    0.911414     0.944444 
    0.919932     0.944444 
    0.902896     0.958333 
    0.916525     0.958333 
    0.899489       0.9375 
    0.911414     0.930556 
      0.9046       0.9375 
      0.9046     0.944444 
    0.908007     0.944444 
    0.908007     0.930556 
    0.908007     0.951389 
     0.90971     0.951389 
      0.9046       0.9375 
    0.913118     0.930556 
     0.90971     0.944444 
    0.916525     0.944444 
    0.913118       0.9375 
    0.911414       0.9375 
    0.906303     0.930556 
     0.90971     0.944444 
    0.902896     0.923611 
    0.925043       0.9375 
    0.894378     0.930556 
    0.906303     0.923611 
    0.914821     0.916667 
    0.899489       0.9375 
    0.913118       0.9375 
    0.867121     0.944444 
    0.906303     0.944444 
    0.897785     0.944444 
    0.889267     0.909722 
    0.896082     0.923611 
    0.870528       0.9375 
    0.918228     0.951389 
    0.911414     0.930556 
    0.896082     0.923611 
    0.919932     0.923611 
      0.9046       0.9375 
      0.9046       0.9375 
    0.897785     0.930556 
    0.896082     0.930556 
    0.897785     0.951389 
    0.908007     0.930556 
    0.897785     0.930556 
    0.897785     0.930556 
    0.919932     0.930556 
    0.913118     0.944444 
    0.892675     0.930556 
    0.901193       0.9375 
    0.902896     0.923611 
    0.908007     0.944444 
    0.906303     0.944444 
    0.921635     0.923611 
    0.908007       0.9375 
     0.92845     0.930556 
    0.908007     0.944444 
    0.889267       0.9375 
    0.921635     0.923611 
    0.894378     0.930556 
    0.913118     0.923611 
    0.899489       0.9375 
    0.923339     0.923611 
    0.911414     0.916667 
    0.913118     0.930556 
    0.916525     0.923611 
    0.914821     0.895833 
    0.906303     0.944444 
    0.916525     0.923611 
    0.918228       0.9375 
     0.90971     0.902778 
    0.918228     0.930556 
    0.897785     0.923611 
    0.899489     0.916667 
    0.914821     0.909722 
     0.90971       0.9375 
    0.899489     0.902778 
    0.884157     0.923611 
    0.897785     0.916667 
    0.897785     0.923611 
    0.906303     0.923611 
    0.906303     0.909722 
    0.906303     0.916667 
    0.913118     0.909722 
    0.906303     0.909722 
      0.9046     0.888889 
    0.889267     0.916667 
    0.918228     0.923611 
    0.902896     0.958333 
     0.90971     0.958333 
    0.894378     0.951389 
    0.902896     0.923611 
      0.9046     0.916667 
    0.918228     0.930556 
    0.896082     0.923611 
    0.911414     0.923611 
    0.918228     0.930556 
    0.890971     0.916667 
    0.908007     0.909722 
    0.889267     0.930556 
    0.894378     0.930556 
    0.923339     0.923611 
    0.908007     0.916667 
    0.925043       0.9375 
    0.896082     0.930556 
    0.914821     0.930556 
    0.916525     0.944444 
    0.908007     0.923611 
    0.913118     0.916667 
     0.90971     0.930556 
    0.906303     0.951389 
     0.90971     0.923611 
    0.906303     0.916667 
    0.892675     0.902778 
    0.914821     0.916667 
    0.890971       0.9375 
    0.896082       0.9375 
    0.901193       0.9375 
    0.906303     0.923611 
     0.88586     0.923611 
    0.916525     0.909722 
    0.913118     0.930556 
    0.906303     0.923611 
      0.9046     0.916667 
    0.919932     0.930556 
    0.906303       0.9375 
    0.906303     0.944444 
    0.899489     0.930556 
      0.9046       0.9375 
    0.913118     0.944444 
    0.919932       0.9375 
    0.899489     0.930556 
    0.899489     0.916667 
    0.892675     0.902778 
    0.889267        0.875 
    0.906303     0.909722 
    0.889267     0.909722 
    0.902896     0.916667 
    0.902896        0.875 
    0.916525     0.916667 
    0.913118       0.9375 
    0.914821     0.930556 
     0.90971     0.930556 
    0.916525     0.944444 
    0.906303     0.923611 
    0.913118     0.916667 
    0.913118       0.9375 
    0.894378     0.916667 
    0.894378     0.909722 
     0.88586     0.909722 
    0.890971       0.9375 
    0.899489       0.9375 
    0.919932     0.923611 
    0.906303     0.888889 
    0.902896     0.916667 
    0.916525     0.923611 
    0.894378     0.923611 
     0.92845     0.895833 
    0.896082     0.895833 
    0.918228     0.930556 
    0.902896       0.9375 
    0.908007     0.951389 
    0.919932     0.909722 
    0.911414     0.923611 
    0.923339     0.930556 
    0.916525       0.9375 
    0.901193     0.930556 
    0.906303     0.951389 
    0.935264       0.9375 
    0.913118     0.902778 
    0.887564       0.9375 
     0.90971     0.902778 
    0.918228     0.923611 
    0.896082     0.944444 
    0.897785     0.930556 
      0.9046     0.944444 
    0.916525     0.930556 
      0.9046       0.9375 
    0.925043       0.9375 
    0.901193       0.9375 
    0.896082       0.9375 
     0.90971       0.9375 
    0.896082       0.9375 
    0.925043     0.923611 
