#      Train        Test 
     2.60361       2.3726 
     2.72312      2.37104 
     2.63407      2.33231 
     2.71808      2.36751 
     2.59354      2.40003 
     2.85473       2.4003 
     2.52568      1.87274 
      2.6045       1.9701 
     2.60593      2.06775 
     2.73549      2.14495 
     2.60726      2.07028 
     2.55863      2.14804 
      2.4993      2.21586 
     2.88454      1.99301 
     2.41025      2.26501 
     2.85366      2.06218 
     2.68792      2.22068 
     2.48424      1.93583 
     2.61148      2.07669 
     2.67551      2.21486 
     2.67299      2.26174 
     2.72695      2.19132 
     2.63245      2.23348 
     2.83737      2.41135 
     2.61987      2.25501 
      2.6492      2.46161 
     2.64713      2.24605 
     2.65755      2.24696 
     2.69251      2.08779 
     2.97836      2.07443 
      2.5604      2.03494 
     2.72301      2.06906 
     2.62429      2.24243 
     2.81167      2.06977 
     2.49296      1.96436 
      2.7315       2.4652 
     2.67367      2.46455 
     2.57309       2.1922 
     2.68474      2.19728 
     2.81436      2.40926 
     2.79723       2.3091 
     2.57857      2.01208 
     2.78281      2.10866 
     2.62804      2.49737 
     2.71261      2.11503 
      2.7112      2.25998 
     2.66431       2.1072 
     2.65432      2.22388 
     2.82613      2.16665 
     2.66319      2.20315 
     2.75858      2.66323 
     2.73574      2.35883 
     2.81004      2.44991 
     2.61442      2.51825 
     2.76281      1.97523 
     2.55519      2.31579 
      2.7871      2.64064 
     2.69216      2.33226 
     2.78304      2.18045 
      2.8596      2.21649 
     2.72403      2.19148 
      2.7138       2.1624 
     2.60516      2.65766 
     2.70876      1.93179 
     2.84545      2.31289 
     2.70963      2.47055 
     2.98754      2.35822 
     2.77353      2.30584 
     2.63928        2.399 
     2.66199      2.61496 
     2.48348      2.56242 
     2.82577      2.13972 
     2.78262      2.50972 
     2.68151      2.11699 
      2.8474      2.24364 
     2.50561      2.32108 
       2.888       2.3887 
     2.70079      2.58809 
     2.60733       2.3366 
     2.85263      2.13326 
     2.74415      2.27992 
     2.79921       2.4368 
     2.78944      2.19658 
     2.71792      1.96293 
     2.74185      2.37681 
     2.89915      2.20685 
     2.79083      2.50188 
     2.85289      2.17328 
     2.70773      2.19669 
     2.93109      2.09324 
      2.7132      2.21114 
     2.78201      2.17595 
     2.73744      1.97209 
      2.6807      2.15287 
     2.67558      2.18954 
     2.76669      2.44883 
     2.81739      2.45891 
      2.7272       2.4888 
     2.75711      2.38645 
     2.74796      2.52581 
      2.7726      2.26278 
     2.72055      2.35052 
     2.84559      2.72478 
     2.64821      2.27585 
      2.7563      2.62998 
     2.44961      2.12789 
     2.73189      2.12696 
      2.6965      2.13526 
     2.57945      2.38844 
     2.78365      2.15588 
     2.75935      2.30895 
     2.76901      2.40901 
     2.70987      2.42026 
     2.90815      2.44544 
     2.84825      2.06638 
     2.80358      2.21071 
     2.59571      2.17388 
     2.93847      1.99713 
     2.59697      2.43942 
     2.80166      2.15093 
     2.84002       2.0699 
     2.58231       2.0987 
     2.75201      1.97848 
     2.70468      2.54665 
     2.75272       1.9116 
     2.64688      2.42684 
     2.66249      1.96125 
     2.72098      2.47314 
      2.5726      2.20824 
     2.90066      2.66409 
     2.86938      2.15521 
     2.81845      2.13616 
     2.48967      2.20721 
     2.65906      2.16855 
     2.93409      2.34214 
     2.57267      2.13933 
     2.80108      2.42627 
       2.603      2.18998 
     2.62077      1.97934 
     2.69819      2.00327 
     2.69696      2.55975 
     2.85276      2.10479 
     2.70145      2.04019 
     2.74334      2.36437 
     2.80449      2.02053 
      2.7311       2.1764 
     2.85719      2.55153 
     2.56952      2.06122 
      2.8076      2.37182 
     2.79523      2.23596 
     2.81769      2.45135 
     2.65609      2.25897 
     2.84499      2.33014 
     2.63738      2.51339 
      2.7911      2.57914 
     2.78642      2.25898 
     2.69566      2.27612 
     2.63288      2.56065 
     2.86566      2.11643 
     2.91312      2.14412 
      2.8203      2.25162 
     2.77427      2.05875 
     2.55702       2.2561 
      2.7029      2.25065 
     2.62771      2.04562 
     2.84656      2.26099 
     2.72263      2.21128 
     2.42077      2.09409 
     2.82215      2.50286 
     2.59969      2.39758 
     2.67681      2.18438 
     2.69383      2.18568 
     2.77337      2.27445 
     2.95645      2.26427 
     2.66521      2.42481 
     2.87138      2.13358 
     2.75684      2.03137 
     2.57624      2.31627 
      2.8781      2.11997 
     2.71955      2.13141 
     2.69831      2.10831 
     2.72693      2.25594 
     2.68212      2.42543 
     2.70883      2.26433 
     2.57952      1.93982 
     2.80567      2.10324 
     2.85935       2.6664 
     2.68395       2.0864 
     3.08066      2.34327 
     2.70215      2.22516 
     2.86024      2.03605 
     2.85421      2.14664 
     2.86363      2.07041 
     2.55449      2.06301 
      2.7047      2.13325 
     2.60216      2.05809 
     2.64888      2.07696 
     2.70552      2.24896 
     2.82656      2.51929 
       2.763       2.1153 
     2.70692      2.28667 
     2.69589      1.98604 
     2.46436      1.95785 
     2.50992      2.15255 
     2.95856       1.9848 
     2.74078      2.44973 
     2.71417      2.16057 
      2.6487      2.26979 
     2.58628      2.24174 
     2.68092      2.11843 
     2.85674      2.14017 
     2.73585      1.87061 
     2.95432      2.21367 
      2.6561      2.65224 
     2.59712      2.08769 
     2.73542      2.65885 
     2.65482      2.38275 
     2.52961      2.13916 
     2.54033      2.08577 
     2.87448      2.20087 
     2.75988      2.20288 
     3.11355      2.62089 
     2.74625      2.23968 
     2.90759      2.08261 
      2.6123      2.10343 
     2.77053       2.3573 
      2.7339      2.29243 
     2.74968       2.2195 
     2.59564      2.50084 
     2.79563      1.96018 
     2.79786      2.40541 
     2.64915      2.30137 
     2.72877      2.13955 
     2.65302      2.04327 
     2.77203      2.38461 
     2.74431       2.4874 
     2.57772      2.03805 
     2.73365      1.99562 
      2.5154      1.92561 
     2.93645      1.87409 
     2.92592      2.20301 
     2.66006      2.15426 
     2.71847      2.03845 
     2.65243      2.21366 
     2.60452      2.09438 
      2.7937      1.98142 
     2.62597      2.20588 
     2.68214       2.2324 
     2.78717      2.08835 
     2.97995      2.18098 
     2.70227       2.4078 
     2.65848      1.99396 
     3.01711      2.07926 
     2.72245      2.34529 
     2.72453      2.28283 
     2.66182      2.41363 
     2.56602      2.25704 
     2.68658      2.05322 
     2.65141       1.9925 
     2.55035      1.91487 
     2.71229      1.98943 
     2.75505      2.18624 
     2.75176      1.90708 
     2.71779      2.19914 
     2.53474      1.88918 
     2.70145       1.9047 
     2.67081       2.2844 
     2.52281      2.31505 
     2.55613      1.92349 
     2.82713      2.17878 
     2.87018       2.0272 
     2.76907      2.01437 
     2.51351      2.73299 
      2.7357      1.96955 
     2.69007      2.06077 
     2.92271      2.01839 
      2.7444       2.0386 
     2.68262      2.26859 
      2.7297       2.4593 
     2.73581      2.33226 
     2.87023      2.16246 
     2.67393      2.53395 
     3.00365       2.1838 
     2.66887      2.29376 
     2.71999      2.20471 
     2.62434       2.4266 
     2.86125      2.18706 
     2.60243      2.58955 
     2.77324      2.03548 
     2.69833      1.95949 
     2.73241      2.52486 
     2.60378      2.30771 
     2.86622      1.96842 
      2.6088      2.10765 
     2.80323      2.64988 
     2.65527      2.60088 
     2.61279      2.06863 
     2.63966      2.48835 
     2.51342      2.10055 
     2.58177      2.08906 
     2.68356      2.26296 
     2.64505      2.20395 
     2.66821      2.16979 
     2.80369      2.23766 
     2.63143      2.27804 
     2.55262      2.25645 
     2.57953      2.11663 
     2.79558      2.23904 
     2.83997      2.22794 
     2.76285       2.0219 
     2.70409      2.10312 
     2.44021      2.09911 
     2.94253      2.36398 
     2.67742       2.3283 
     2.70591      2.32986 
     2.69297      2.05962 
     2.73727      2.15463 
     2.63298       2.1327 
     2.58173      2.38969 
     2.50331      2.03351 
     2.73766      2.88427 
      2.7002      2.45426 
     2.58051      2.30531 
     2.65549      2.28016 
     2.70336      2.35755 
      2.6247      2.12009 
     2.64668      2.26184 
     2.58927      2.52708 
     2.69595      2.47922 
     2.49494      2.62288 
     2.86563      2.41303 
     2.52388      2.75616 
      2.7205      2.36134 
     2.63846      2.76893 
     2.74719      2.01981 
     2.98171      2.42169 
     2.68995      2.53674 
     2.61078      2.25774 
     2.79895      2.16986 
     2.81016      2.27321 
     2.58254      2.05556 
     2.83442      2.46039 
     2.81557      2.26885 
       2.562      2.21001 
      2.4831      2.37465 
     2.68028      2.11545 
     2.85428      2.27674 
     2.78859      2.00893 
     2.73786      2.17165 
     2.64871      2.00734 
     2.65801      2.28054 
     2.52687      2.17541 
     2.65125      2.25512 
     2.47809      2.07352 
     2.67279      2.52052 
     2.95911      2.16525 
     2.87437      2.30849 
     2.67904      1.93713 
      2.6624      2.11095 
     2.72967      2.44376 
     2.67786      2.18185 
     2.69575      1.99302 
     2.75432      2.28191 
     2.53425      2.21728 
     2.78759      2.26961 
      2.7073      2.09242 
     2.66922      2.45849 
     2.63528      2.18557 
     2.54167      2.10388 
     2.72851      2.29492 
     2.60534      2.43813 
     2.78436      2.58808 
     2.60801      2.06284 
     2.74359      1.87044 
     2.61401      2.04678 
     2.68545      2.53429 
     2.59883      1.97311 
     2.59954      2.08433 
     2.78968      2.26623 
     2.65727      2.02452 
     2.71852      2.68721 
     2.57999      1.97461 
     2.73584      2.31829 
     2.83942      2.09633 
     2.89123      2.22838 
     2.62694      2.12022 
     2.79917      2.00378 
     2.70055      1.81807 
     2.72385      2.32286 
     2.61414      2.35858 
     2.73393      2.17016 
     2.73787      1.93166 
     2.68803       1.9864 
     2.83223       2.0957 
     2.61637      2.29094 
     2.62568      1.90887 
     2.69324      2.11782 
     2.90158      2.19082 
     2.60748      2.03597 
     2.90214      2.07534 
     2.66421      2.02618 
     2.78857       2.3795 
     2.80482      2.09697 
     2.74254      2.24913 
     2.53485       2.2677 
     2.75851      1.96484 
     2.71832      2.00952 
     2.71256      2.55367 
     2.76068       2.4745 
     2.73547       2.4257 
     2.68197      2.03891 
     2.79936      2.59639 
     2.62136      1.80497 
       2.575       2.1998 
      2.6281      2.07843 
      2.5383      1.88646 
     2.66245      2.11756 
     2.65119      2.18139 
     2.73101      2.26139 
     2.55441      2.17122 
     2.61857      2.10022 
     2.77376      2.09809 
     2.67412       1.8973 
     2.65702      1.96144 
     2.83085      2.08814 
      2.8189      2.14709 
     2.63621      2.02165 
     2.58284      2.52161 
     2.80277      2.01651 
     2.73584      2.04589 
      2.6714      2.13533 
     2.63454      2.19278 
      2.5996      2.09087 
     2.56966      2.72572 
      2.8555      2.08295 
       2.795      2.40142 
     2.58851      1.90833 
     2.68851      2.13193 
     2.67692      1.97186 
     2.53633      2.10072 
     2.65481      1.90641 
     2.58866      2.20622 
     2.69391      2.02616 
     2.68957       2.1393 
     2.81817      2.05603 
     2.58909      2.40029 
     2.54894      2.29125 
      2.6652      1.97965 
     2.68478      2.34009 
     2.85388      2.63271 
     2.73849      1.97484 
       2.513      2.14379 
     2.55221      2.65132 
     2.51413       1.9669 
     2.49992      2.04129 
     2.61196      1.88627 
     2.72071      2.04758 
     2.74525      2.02832 
     2.90355       2.4171 
     2.69564      2.16092 
     2.79127      2.13588 
     2.68077      1.83369 
     2.60268      2.00208 
     2.54094       1.8831 
     2.55306       1.8611 
     2.79859      1.99066 
     2.54728      2.06203 
     2.57205      1.91444 
     2.44585      2.03587 
     2.69544      2.12835 
     2.35999      1.86671 
     2.58388      1.90467 
     2.82507      1.83006 
     2.62824      1.87445 
     2.49765      1.87486 
     2.63705      2.33731 
     2.69631      2.01627 
     2.61454      2.09164 
      2.4855      2.07529 
     2.68552      1.90514 
     2.69087      2.08746 
      2.5987      2.49872 
     2.51325      2.44085 
     2.57541      2.35573 
     2.72929      2.15544 
     2.70471      2.36831 
      2.7427      2.21958 
     2.41526      2.16497 
     2.54708      2.05461 
     2.61756      2.20157 
     2.50446       1.9266 
     2.65995      1.93862 
     2.62434      2.14694 
     2.67455      2.01153 
      2.6624      2.19779 
     2.79166      2.00521 
     2.71059      2.12117 
     2.70662      2.06009 
     2.72843       1.9482 
     2.68322      2.06019 
     2.60609      1.94748 
     2.76594      2.06582 
     2.59167      2.02021 
     2.73341      2.56304 
      2.6079       2.2305 
     2.83949       2.3959 
      2.7555      2.22335 
     2.58379      1.99069 
     2.67912      2.16153 
     2.47698      2.39308 
     2.54486      2.32843 
     2.65752      2.02703 
     2.63604      2.23822 
     2.68529      2.09049 
     2.62647      2.48385 
     2.59558      1.95036 
     2.58328      2.08823 
     2.82168      2.29596 
     2.66255      2.62165 
     2.68898      2.31407 
     2.64917       2.4157 
     2.75281      2.23956 
      2.6252      2.02212 
     2.70981      2.25492 
     2.82924      2.56031 
     2.70453      2.12638 
      2.3826      2.17021 
     2.61777      2.22504 
      2.6181      2.10105 
     2.59014      2.11346 
     2.57978      2.11135 
     2.73535      2.12028 
     2.48699      2.20489 
     2.72785      2.22457 
     2.82284      2.19422 
     2.75793      2.39339 
     2.72336       2.2627 
     2.88568       2.5004 
     2.61297      2.55548 
     2.86529      2.09001 
     2.58149      2.19194 
     2.64167      2.97496 
     2.73989      2.56103 
     2.74213      2.37984 
     2.77453      2.37559 
     2.57514      1.92802 
     2.79993      2.24115 
     2.57486      2.14274 
     2.72366       2.4057 
     2.68216      2.23327 
     2.59053      2.07825 
     2.75372      2.25039 
     2.67118      2.28396 
     2.47218      2.33296 
     2.48061      2.17718 
     2.53316      2.39973 
     2.63175      2.50594 
     2.48313      2.11492 
     2.67817      2.04244 
     2.74003      2.12185 
     2.61283      2.20082 
     2.62254      2.39906 
     2.73352      2.10018 
     2.72804      2.06737 
     2.80418      2.26562 
     2.57805      1.82729 
     2.48802      2.31767 
     2.49247      2.31097 
     2.36795      2.42691 
     2.55792       2.1661 
     2.65852      2.12438 
     2.73546      2.26193 
      2.6204      2.34999 
     2.71557      2.49696 
     2.55201      2.35285 
     2.76464      1.85853 
     2.59924      2.02351 
     2.70914      2.00339 
     2.45688      2.40419 
     2.52519      2.26745 
     2.75594      2.16712 
     2.64202      2.59493 
     2.67115      2.10989 
     2.75343      2.57923 
     2.57343      2.12786 
     2.62574       1.9762 
     2.67298      2.14645 
     2.60367      1.89011 
     2.65073      2.06944 
     2.64062      2.15052 
     2.68746      2.18615 
     2.71325      2.05756 
     2.74539      1.98504 
     2.61189      1.97493 
      2.5435      1.99065 
     2.59863      2.29747 
     2.55382      2.01386 
     2.66553      1.96654 
     2.66474      2.27198 
     2.42338      1.98921 
     2.79426      2.13841 
     2.60122      2.10996 
     2.58963      2.09323 
      2.7496      1.99159 
     2.66141      1.88283 
     2.54841      1.90032 
      2.8705      2.29842 
      2.7209      1.94961 
     2.56876      2.45444 
     2.43978      1.97032 
     2.61817      2.01226 
     2.57986      1.84284 
     2.62731      2.04961 
     2.77635      2.33896 
     2.70505      2.24154 
     2.83413      2.15446 
     2.66381      1.90336 
     2.53126      2.08846 
     2.82572       2.1712 
      2.4593      2.26585 
     2.57912      1.96352 
     2.65752      2.20916 
      2.8186      2.23998 
     2.63481      2.06584 
      2.5799      2.35171 
      2.6025        1.855 
     2.53504      2.23053 
     2.56967      1.94415 
     2.47927      2.32147 
     2.62499       1.9658 
     2.84845      2.20202 
     2.67649      2.16144 
     2.75764      1.99534 
     2.67955      1.95276 
     2.44393      2.34055 
     2.61673      2.10264 
     2.70547      1.97286 
      2.7018      2.09943 
     2.69996      2.16193 
     2.57779      2.37043 
     2.70391      2.02624 
     2.64289      2.10095 
     2.73028      2.27833 
     2.66717      2.10415 
     2.71625       1.9077 
      2.6146      2.30262 
     2.61311      2.18691 
     2.48705      2.26373 
     2.53773      2.16514 
     2.50991      2.11948 
     2.62357      2.09592 
     2.48627      2.13216 
     2.54273      2.42971 
     2.71442      2.38597 
     2.69689       2.3914 
     2.65225      2.01295 
     2.73924      1.97503 
     2.87008      2.07281 
     2.61162      2.20492 
     2.66381      2.67129 
     2.70979      2.51833 
     2.82235      2.21214 
      2.6511      2.25881 
     2.66928      2.23456 
     2.68394      2.23436 
     2.51446       2.2492 
     2.39728      2.10111 
     2.64723      2.16169 
     2.54165      2.40159 
     2.64569      2.45755 
     2.55526      2.39797 
     2.62651       2.0447 
     2.62933      2.02667 
     2.62829      2.20591 
     2.54584       2.0611 
     2.72742      3.04414 
     2.56703      2.22403 
     2.72505      1.96074 
     2.67547      2.17965 
     2.43943      2.17884 
     2.57568      1.96213 
      2.2644      1.91988 
     2.62339       2.2996 
     2.47173       2.1544 
     2.80677      2.07899 
     2.46744      1.87825 
     2.67442      1.96082 
     2.88067      2.15835 
     2.71321      2.05537 
      2.6756      2.11164 
     2.77562      2.02825 
     2.80666      2.26521 
     2.62291      2.13923 
     2.73114      2.34777 
     2.67115      2.51618 
     2.64635      2.29221 
     2.59909      2.36531 
       2.533      2.17341 
     2.64276      1.87314 
     2.57638      1.90636 
     2.59825      2.09991 
     2.67309      1.92042 
     2.62324      2.13592 
     2.73486       2.2743 
     2.76845      2.13211 
     2.64948       2.3326 
     2.57535      2.16813 
     2.60068      2.50123 
     2.76353      2.04578 
     2.94457      2.26265 
     2.59418      2.02761 
     2.64198      2.25503 
     2.60085      2.00362 
     2.82447      2.13423 
     2.61435      2.26281 
     2.84978      2.47904 
     2.65044      1.92136 
        2.41      2.01379 
     2.51873      2.02991 
     2.76022      2.15257 
     2.89315      2.23075 
     3.02901      2.18743 
     2.80166      2.19257 
     2.65203       2.1308 
       2.649      2.06127 
     2.89368      2.37078 
     2.58562      2.00802 
     2.79958      2.10055 
     2.54015      1.96809 
     2.50832      2.10986 
     2.65698      1.89267 
     2.57422      2.28509 
     2.61898      2.55047 
      2.6197      2.22689 
     2.49569      2.26659 
     2.62223      2.05149 
     2.62003      1.86342 
     2.67567      2.07069 
     2.46425      2.00309 
     2.52715      2.09488 
     2.55116      2.00911 
     2.51302       2.2454 
     2.62012       2.0947 
     2.53229      1.98562 
     2.62265       1.9007 
     2.70099      1.82018 
     2.75376      2.25127 
     2.74916      2.30833 
     2.73133       2.2369 
     2.63116      2.14564 
     2.68291      1.89987 
     2.56377      2.26651 
      2.5721      2.17994 
     2.54778      2.31773 
     2.57449      2.27964 
     2.62799      2.24896 
     2.49637      2.00806 
     2.77931      2.17322 
     2.71451      2.13131 
     2.78158      1.99043 
     2.74861      2.21431 
     2.71345      2.33788 
     2.79686      2.24474 
     2.66135      2.09514 
      2.7017      2.26127 
     2.61377        2.152 
     2.68683      2.35343 
     2.48833      2.14706 
     2.58581      2.13106 
     2.59736      2.17452 
     2.61903      2.36915 
      2.5901      2.34993 
     2.71545      2.08101 
     2.62886      2.18385 
     2.72909      2.03274 
     2.58056      2.12172 
     2.38763      1.81159 
     2.72732      2.10519 
     2.58134      2.15082 
     2.64711      2.28227 
     2.58518      2.05875 
     2.77988      1.81216 
     2.56885      2.60755 
     2.73742      2.02178 
     2.68449      1.96388 
     2.69106      1.96205 
     2.74115      2.80702 
     2.36937      2.28194 
     2.72824      2.00223 
      2.5185      2.20587 
     2.80219      2.15142 
      2.5179      1.93557 
      2.7334      2.07866 
     2.63798      2.05265 
     2.55461      1.85439 
     2.88911      2.10582 
     2.65533      2.07088 
     2.47414      2.02679 
     2.62587      2.42449 
     2.60617      2.29447 
     2.58119      2.36992 
     2.59078      2.12846 
     2.57818      2.50222 
     2.53919      1.91813 
      2.5018      1.96388 
     2.72485      1.94449 
     2.64919      2.01886 
     2.90274      2.50797 
      2.6422      2.26645 
     2.75418      2.10897 
     2.75072      2.02152 
     2.79843      1.85161 
     2.56767      2.18308 
     2.69733       1.9288 
      2.6993      1.95616 
     2.57255      2.08973 
      2.6156      2.34652 
     2.60786      2.03966 
       2.602      2.27126 
     2.67329      2.07279 
      2.7043      2.13502 
     2.62677      2.11229 
     2.71359      2.17029 
     2.61394      2.05846 
     2.79144      1.99939 
     2.64902        1.833 
      2.6845      2.06954 
     2.77443      2.34966 
     2.66502      2.19687 
     2.63814       2.2125 
     2.50908      1.97738 
     2.54698      2.40125 
     2.57681      2.01597 
     2.72788      2.12519 
     2.58497      2.05565 
     2.68519      2.16399 
     2.68991      1.92824 
     2.63069      2.32892 
     2.51103      1.96238 
     2.62351      2.70375 
      2.6448      2.27927 
     2.63826       2.2248 
     2.69108      2.13336 
     2.58613      2.19135 
     2.69381       2.0094 
     2.63566       2.0342 
     2.67493      2.25174 
      2.5879      2.56083 
     2.46746      2.43417 
     2.48665      2.24794 
     2.73604      1.96247 
     2.49823      2.12755 
     2.63971      1.91034 
     2.63362       2.0405 
     2.67578      2.17158 
     2.56119      1.96642 
     2.60476      2.30381 
     2.77239      2.51209 
     2.64996      2.09306 
     2.51363      2.05738 
     2.60637      2.40154 
      2.5391      2.05884 
     2.56121       1.9956 
     2.70231      2.22166 
     2.44473      1.79896 
     2.79924      2.23344 
     2.52978      2.11197 
     2.72721      1.83256 
     2.50568      1.92545 
     2.63838       2.1153 
     2.62499      2.27887 
      2.6942      2.12858 
     2.58908      2.23595 
     2.49561      2.02701 
      2.5694      2.09864 
     2.61065      1.78057 
     2.58977      2.00264 
     2.59665      2.57945 
     2.70982      2.21794 
     2.46114       2.0795 
     2.49603      2.23298 
     2.75674      2.14762 
     2.57669      2.39143 
     2.56465      2.13255 
     2.59159      2.22629 
     2.80252      2.13992 
     2.68081      2.19127 
     2.64399      2.42542 
     2.78715      2.19371 
     2.75428      2.23532 
     2.68348      2.12353 
     2.47947      2.31519 
     2.58556      2.83048 
     2.45149      2.35933 
     2.53856      2.27777 
     2.83827      2.15099 
     2.65417      2.66414 
     2.80759      2.52537 
     3.02803      2.17468 
     2.62033      2.18401 
     2.84089      2.09374 
     2.61285      2.11748 
     2.85294      1.99658 
     2.59788      2.11906 
     2.58942      2.40273 
      2.4692      1.97415 
     2.69331      1.80467 
     2.69569      2.23701 
     2.62942      2.22468 
     2.81881      2.25093 
     2.74866       2.2004 
     2.65381      2.52453 
     2.66528      2.14546 
     2.54913      2.23296 
     2.55967      1.98516 
     2.37304      2.10188 
     2.43933      1.97145 
     2.70018      2.19748 
     2.59507      2.44651 
     2.61512      2.26288 
     2.76708      2.01645 
     2.75136      2.17178 
     2.74057      2.07141 
     2.73076      2.40288 
     2.60936      2.07861 
     2.64821      2.11093 
     2.48382       1.9633 
     2.67918      2.08533 
     2.68392      2.21283 
     2.68191      1.93342 
     2.53638       2.1421 
     2.80884      2.67368 
     2.71189      2.62999 
     2.90535      2.06542 
     2.47821      2.15216 
     2.74074      2.13639 
     2.65212       2.2884 
     2.67636      2.40139 
     2.61325      2.34555 
     2.67933      2.16659 
     2.63627      2.36292 
     2.59025      2.13105 
     2.81714      2.67284 
     2.53725      2.05915 
     2.63455      2.38526 
     2.62761      2.23163 
     2.66682      2.24321 
      2.4934      2.03523 
     2.65373      2.41514 
     2.65062      1.96391 
      2.7007      2.41409 
     2.69658      2.18125 
      2.5789      2.57089 
     2.65383      2.24697 
      2.4134      2.25726 
     2.52157      2.33925 
     2.64243      2.24365 
     2.63931      2.12535 
     2.60629      2.06036 
     2.59418      2.19411 
     2.57647      1.84481 
     2.74019      2.07296 
     2.77129      2.05277 
     2.72482      2.18919 
     2.52563      2.50729 
     2.65187      2.21198 
     2.52779      2.37865 
     2.42294      2.32262 
     2.56265      2.41844 
     2.69906      2.23014 
     2.66936      2.60461 
     2.70563      2.38475 
     2.72637      2.43102 
     2.78004      2.46658 
     2.46161       1.9392 
     2.66474      2.22112 
     2.52723      2.11202 
     2.64438      2.07536 
      2.5053       2.2826 
     2.40349      2.60242 
     2.46803      2.45718 
     2.86247      2.45327 
     2.50229      2.33727 
     2.50471      2.23721 
     2.62943      1.96595 
     2.61463      2.39012 
     2.48292      2.29537 
     2.64531      2.14014 
     2.52455      2.11324 
     2.82038      2.15939 
     2.70194      2.17402 
     2.54415      1.92734 
     2.58815      2.63864 
     2.54589      2.04512 
      2.7004      2.26808 
     2.74635      2.24364 
     2.66888      2.05179 
     2.66833      2.49949 
     2.85363      2.03285 
     2.54394      1.97781 
     2.49164      2.58871 
     2.66804       2.1784 
     2.63477      1.92928 
     2.71465      1.96596 
     2.61771      2.28583 
      2.5803      2.04107 
     2.73029      2.01368 
     2.71638      2.02495 
     2.65431      1.96458 
     2.64683      2.19558 
     2.69945      2.00014 
     2.51302      2.00811 
     2.60893      1.88187 
      2.5278      2.05707 
     2.51994      2.02033 
     2.60122      1.97567 
     2.66752      2.57866 
      2.5158      2.18898 
     2.56737      2.00968 
      2.5478      2.17816 
     2.46608      2.17814 
     2.89379      1.91765 
     2.82508      2.02345 
      2.5896       2.5395 
      2.7315      2.18039 
      2.5468      2.00831 
     2.99355      2.13485 
     2.54961      1.84844 
     2.70965      2.06548 
      2.5391      2.19307 
     2.68951      2.18297 
     2.90436      1.94198 
     2.67937      2.38754 
     2.59331      2.08275 
     2.72913      2.48405 
      2.4421      2.20677 
     2.56717       1.8556 
      2.6371      1.88477 
     2.74808      2.06595 
     2.78224      2.31979 
     2.75459      1.98032 
     2.56597      2.17116 
     2.73604      2.21672 
     2.65956      1.99556 
     2.50409      1.96108 
     2.72083      1.87889 
     2.73487      2.43133 
     2.67445        1.899 
     2.68179      2.10797 
     2.85567      2.22299 
     2.49288      2.08268 
     2.50973      2.32676 
     2.64771      1.95237 
      2.4144      2.29786 
      2.6263      2.12068 
     2.85585      2.02883 
     2.52757      2.05456 
     2.60902      2.46517 
     2.59768      2.10577 
     2.66945      2.56825 
     2.70118      2.24286 
     2.68915      2.34268 
     2.58077      2.32001 
      2.4229      2.09916 
     2.50646      2.46243 
     2.57573      2.02468 
     2.62746       2.2325 
     2.47559       2.3824 
     2.59381      2.23669 
     2.50494      1.92293 
     2.73991      2.24549 
     2.54476      2.46921 
     2.52151      2.33706 
     2.56266      2.05374 
     2.74706      2.24071 
     2.67573      1.98829 
     2.71191      2.76903 
     2.72825      2.24637 
     2.57232      2.13754 
     2.52653      2.12378 
     2.59115      2.20349 
     2.52337      2.21238 
     2.61062       2.2138 
     2.52479      2.27053 
     2.87617       2.3616 
     2.67232       2.1473 
     2.64376      1.89151 
     2.56658      1.96227 
     2.69231      2.20863 
     2.65501       2.3522 
     2.62135      2.27568 
     2.49451       2.2556 
     2.71153      2.06893 
     2.59432      2.23206 
     2.57271      2.15808 
     2.84297      2.24489 
     2.59311      2.28762 
     2.78939      2.53948 
     2.75688      2.19041 
     2.47656      2.28396 
      2.6227      2.53168 
     2.40163      2.21728 
     2.80875       1.9385 
     2.54904      1.91199 
     2.58641      2.12993 
     2.54015      2.12191 
     2.65519      2.41048 
     2.55691      2.43938 
     2.68535      1.90897 
     2.63311      2.48943 
     2.60355      2.38671 
     2.67863      2.40221 
     2.53445      2.18784 
     2.81253      2.64381 
     2.82422      2.27519 
     2.72044      2.05317 
     2.59956      2.28143 
     2.77888      2.09343 
     2.62228      2.15162 
     2.61852      2.03983 
     2.56457      2.10554 
     2.63839      2.33652 
     2.54666      2.07306 
     2.65993      1.98708 
     2.56871      2.00326 
     2.78272       2.1811 
     2.59935      2.37184 
     2.51919      2.09958 
     2.53514      1.97544 
     2.51798      2.38378 
     2.53776      2.42099 
      2.6865      2.35189 
      2.6948      2.63441 
     2.43265      2.31896 
      2.7833      2.12689 
     2.67116      2.62959 
     2.48551      2.69109 
     2.46315      2.04081 
     2.46634      2.04789 
      2.4679      2.21462 
     2.45884      2.09554 
     2.46576       2.0377 
     2.69122      2.17611 
     2.58717      2.79525 
     2.64044      2.28992 
     2.64102      2.10414 
     2.71009      2.50057 
     2.66846      2.55347 
     2.63224      2.33659 
     2.56997       2.0137 
     2.52303      2.30245 
     2.58926      3.15954 
     2.61472      2.41216 
     2.52222      2.13528 
     2.79713      2.30336 
     2.41071      2.64369 
     2.69411      2.72701 
     2.37182      2.51802 
      2.6565      2.50403 
     2.65143      2.53972 
      2.4563      2.10934 
     2.57684      2.11575 
      2.3882      2.07692 
     2.60797      2.24416 
     2.79194      2.08163 
     2.63539      2.06229 
     2.37827      2.13116 
